[00:55:35] [main/INFO]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 39.0.5, --fml.mcVersion, 1.18.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20211210.034407, nogui]
[00:55:40] [main/INFO]: Found mod file MouseTweaks-forge-mc1.18-2.19.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file multi-piston-1.18-1.2.2-ALPHA.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file MyServerIsCompatible-1.18-1.0.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file MysticalAgradditions-1.18.1-5.0.0.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file MysticalAgriculture-1.18.1-5.0.0.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file MysticalCustomization-1.18.1-3.0.0.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file NaturesCompass-1.18.1-1.9.3-forge.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file netherportalfix-forge-1.18-9.0.0.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file occultism-1.18.1-1.23.4.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file PassthroughSigns-1.18-2.5.0.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file Patchouli-1.18.1-61.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file phosphophyllite-1.18.1-0.6.0-alpha.9.1.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file pipez-1.18.1-1.0.1.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file Placebo-1.18.1-6.0.2.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file potionsmaster-0.5.0-1.18.1-39.0.0.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file productivebees-1.18-0.8.0.2.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file PuzzlesLib-v3.1.1-1.18.1-Forge.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file pylons-2.0.4.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file rangedpumps-0.9.0.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file RapidLeafDecay-1.18.1-2.0.0.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file reap-1.18.1-1.0.0.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file refinedstorage-1.10.0-beta.3.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file refinedstorageaddons-0.8.0.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file repurposed_structures_forge-4.0.7+1.18.1.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file RootsClassic-1.18-1.1.16.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file ScalableCatsForce-2.13.7-build-2-with-library.jar of type LANGPROVIDER with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file selene-1.18-1.11.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file silent-gear-1.18.1-2.8.1.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file silent-lib-1.18-6.0.0.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file simplemagnets-1.1.3-mc1.18.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file SimpleStorageNetwork-1.18-1.5.1.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file simplylight-1.18.1-1.4.0-build.26.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file SoL-Carrot-1.18.1-1.12.0.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file sophisticatedbackpacks-1.18.1-3.13.6.452.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file spark-forge.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file structurize-1.18.1-1.0.319-BETA.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file supermartijn642configlib-1.0.9-mc1.18.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file supermartijn642corelib-1.0.15a-mc1.18.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file supplementaries-1.18-1.0.7.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file tesseract-1.0.24-mc1.18.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file tinygates-2.0.0.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file tinyredstone-1.18-3.1.0.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file tombstone-7.3.2-1.18.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file toms_storage-1.18-1.2.23.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file torchmaster-18.0.2-beta.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file TradingPost-v3.1.2-1.18.1-Forge.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file trashcans-1.0.11-mc1.18.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file trashslot-forge-1.18-11.0.0.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file treeharvester_1.18.1-4.2.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file UtilitiX-1.18-0.3.1.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file veinmining-forge-1.18.1-0.15.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file villagertools-1.18-1.0.2.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file voidtotem-forge-1.18.1-1.1.0.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file WaterStrainer-1.18-12.1.0.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file waystones-forge-1.18.1-9.0.1.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file windowlogging-mc1.18.1_v0.0.8.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file wirelesschargers-1.0.3-mc1.18.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file WitherSkeletonTweaks-1.18.1-7.0.0.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file xptome-1.18-2.1.3.jar of type MOD with locator {mods folder locator at D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\mods}
[00:55:40] [main/INFO]: Found mod file fmlcore-1.18.1-39.0.5.jar of type LIBRARY with locator net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@2c88b9fc
[00:55:40] [main/INFO]: Found mod file javafmllanguage-1.18.1-39.0.5.jar of type LANGPROVIDER with locator net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@2c88b9fc
[00:55:40] [main/INFO]: Found mod file mclanguage-1.18.1-39.0.5.jar of type LANGPROVIDER with locator net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@2c88b9fc
[00:55:40] [main/INFO]: Found mod file server-1.18.1-20211210.034407-srg.jar of type MOD with locator net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@2c88b9fc
[00:55:40] [main/INFO]: Found mod file forge-1.18.1-39.0.5-universal.jar of type MOD with locator net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@2c88b9fc
[00:55:43] [main/INFO]: Compatibility level set to JAVA_17
[00:55:43] [main/INFO]: Successfully loaded Mixin Connector [com.thevortex.allthetweaks.mixin.MixinConnector]
[00:55:43] [main/INFO]: Launching target 'forgeserver' with arguments [nogui]
[00:55:43] [main/WARN]: Reference map 'croptopia.refmap.json' for croptopia.mixins.json could not be read. If this is a development environment you can ignore this message
[00:55:43] [main/WARN]: Configuration file D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\config\supplementaries-registry.toml is not correct. Correcting
[00:55:43] [main/WARN]: Incorrect key general.conditional_sign_registration was corrected from true to its default, null. 
[00:55:43] [main/WARN]: Reference map 'trashslot.refmap.json' for trashslot.mixins.json could not be read. If this is a development environment you can ignore this message
[00:55:44] [main/INFO]: Patching ServerResources#<init>
[00:55:44] [main/WARN]: Error loading class: de/maxhenkel/gravestone/events/DeathEvents (java.lang.ClassNotFoundException: de.maxhenkel.gravestone.events.DeathEvents)
[00:55:44] [main/WARN]: Error loading class: de/maxhenkel/corpse/events/DeathEvents (java.lang.ClassNotFoundException: de.maxhenkel.corpse.events.DeathEvents)
[00:55:48] [main/INFO]: Lazy DFU
[00:55:50] [modloading-worker-0/INFO]: AdvancedPeripherals says hello!
[00:55:50] [modloading-worker-0/INFO]: Patching ServerResources#<init>
[00:55:50] [modloading-worker-0/INFO]: Config 'utilitix:common' does not exist. Creating default.
[00:55:51] [modloading-worker-0/WARN]: Configuration file D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\config\clickadv-common.toml is not correct. Correcting
[00:55:51] [modloading-worker-0/WARN]: Incorrect key Config category was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:51] [modloading-worker-0/WARN]: Incorrect key Config category.showAllInLocalChat was corrected from null to its default, true. 
[00:55:51] [modloading-worker-0/WARN]: Configuration file D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\config\jeresources.toml is not correct. Correcting
[00:55:51] [modloading-worker-0/WARN]: Incorrect key itemsPerColumn was corrected from null to its default, 4. 
[00:55:51] [modloading-worker-0/WARN]: Incorrect key itemsPerRow was corrected from null to its default, 4. 
[00:55:51] [modloading-worker-0/WARN]: Incorrect key diyData was corrected from null to its default, true. 
[00:55:51] [modloading-worker-0/WARN]: Incorrect key showDevData was corrected from null to its default, false. 
[00:55:51] [modloading-worker-0/WARN]: Incorrect key enchantsBlacklist was corrected from null to its default, [flimflam, soulBound]. 
[00:55:51] [modloading-worker-0/WARN]: Incorrect key hiddenTabs was corrected from null to its default, []. 
[00:55:51] [modloading-worker-0/WARN]: Incorrect key dimensionsBlacklist was corrected from null to its default, [-11]. 
[00:55:51] [modloading-worker-0/WARN]: Incorrect key disableLootManagerReloading was corrected from null to its default, false. 
[00:55:51] [modloading-worker-0/INFO]: Found 1 RS API injection point
[00:55:51] [modloading-worker-0/INFO]: Injected RS API in com.refinedmods.refinedstorageaddons.RSAddons RSAPI
[00:55:51] [modloading-worker-0/WARN]: You have disabled Iron Furnaces's Update Checker, to re-enable: change the value of Update Checker in .minecraft->config->ironfurnaces-client.toml to 'true'.
[00:55:53] [modloading-worker-0/INFO]: Processing 3 KiwiModule annotations
[00:55:54] [modloading-worker-0/ERROR]: Error caught writing defaults to config
[00:55:54] [modloading-worker-0/ERROR]: java.lang.IllegalAccessException: Can not set static final net.roguelogix.phosphophyllite.PhosphophylliteConfig field net.roguelogix.phosphophyllite.Phosphophyllite.CONFIG to net.roguelogix.phosphophyllite.PhosphophylliteConfig
[00:55:54] [modloading-worker-0/ERROR]: Error caught writing defaults to config
[00:55:54] [modloading-worker-0/ERROR]: java.lang.IllegalAccessException: Can not set static final net.roguelogix.phosphophyllite.quartz.QuartzConfig field net.roguelogix.phosphophyllite.quartz.QuartzConfig.INSTANCE to net.roguelogix.phosphophyllite.quartz.QuartzConfig
[00:55:54] [modloading-worker-0/WARN]: Configuration file D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\config\mininggadgets-common.toml is not correct. Correcting
[00:55:54] [modloading-worker-0/WARN]: Incorrect key power was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:54] [modloading-worker-0/WARN]: Incorrect key power.mining_gadget was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:54] [modloading-worker-0/WARN]: Incorrect key power.mining_gadget.maxPower was corrected from null to its default, 1000000. 
[00:55:54] [modloading-worker-0/WARN]: Incorrect key power.mining_gadget.baseCost was corrected from null to its default, 200. 
[00:55:54] [modloading-worker-0/WARN]: Incorrect key power.upgrades was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:55:54] [modloading-worker-0/WARN]: Incorrect key power.upgrades.upgradeSilkCost was corrected from null to its default, 100. 
[00:55:54] [modloading-worker-0/WARN]: Incorrect key power.upgrades.upgradeMagnet was corrected from null to its default, 25. 
[00:55:54] [modloading-worker-0/WARN]: Incorrect key power.upgrades.upgradeVoid was corrected from null to its default, 10. 
[00:55:54] [modloading-worker-0/WARN]: Incorrect key power.upgrades.upgradeFortune1 was corrected from null to its default, 30. 
[00:55:54] [modloading-worker-0/WARN]: Incorrect key power.upgrades.upgradeFortune2 was corrected from null to its default, 60. 
[00:55:54] [modloading-worker-0/WARN]: Incorrect key power.upgrades.upgradeFortune3 was corrected from null to its default, 100. 
[00:55:54] [modloading-worker-0/WARN]: Incorrect key power.upgrades.upgradeEfficiency1 was corrected from null to its default, 10. 
[00:55:54] [modloading-worker-0/WARN]: Incorrect key power.upgrades.upgradeEfficiency2 was corrected from null to its default, 20. 
[00:55:54] [modloading-worker-0/WARN]: Incorrect key power.upgrades.upgradeEfficiency3 was corrected from null to its default, 30. 
[00:55:54] [modloading-worker-0/WARN]: Incorrect key power.upgrades.upgradeEfficiency4 was corrected from null to its default, 40. 
[00:55:54] [modloading-worker-0/WARN]: Incorrect key power.upgrades.upgradeEfficiency5 was corrected from null to its default, 50. 
[00:55:54] [modloading-worker-0/WARN]: Incorrect key power.upgrades.upgradeLight was corrected from null to its default, 100. 
[00:55:54] [modloading-worker-0/WARN]: Incorrect key power.upgrades.upgradeFreeze was corrected from null to its default, 100. 
[00:55:54] [modloading-worker-0/WARN]: Incorrect key power.upgrades.battery1 was corrected from null to its default, 2000000. 
[00:55:54] [modloading-worker-0/WARN]: Incorrect key power.upgrades.battery2 was corrected from null to its default, 5000000. 
[00:55:54] [modloading-worker-0/WARN]: Incorrect key power.upgrades.battery3 was corrected from null to its default, 10000000. 
[00:55:54] [modloading-worker-0/INFO]: 14 blocks registered.
[00:55:54] [modloading-worker-0/INFO]: 29 items registered.
[00:55:54] [modloading-worker-0/INFO]: 13 tiles registered.
[00:55:54] [modloading-worker-0/INFO]: 13 containers registered.
[00:55:54] [modloading-worker-0/INFO]: Forge mod loading, version 39.0.5, for MC 1.18.1 with MCP 20211210.034407
[00:55:54] [modloading-worker-0/INFO]: MinecraftForge v39.0.5 Initialized
[00:55:54] [modloading-worker-0/INFO]: Registered plugin: com.blakebr0.mysticalagriculture.lib.ModCorePlugin
[00:55:54] [modloading-worker-0/INFO]: Registered plugin: com.blakebr0.mysticalcustomization.lib.ModCorePlugin
[00:55:54] [modloading-worker-0/INFO]: Registered plugin: com.blakebr0.mysticalagradditions.lib.ModCorePlugin
[00:55:54] [modloading-worker-0/INFO]: Created /config/mysticalcustomization/mobsoultypes/ directory
[00:55:54] [modloading-worker-0/WARN]: Configuration file D:\Servers\SIMPLE-SERVER-FILES-0.2.6\SIMPLE-SERVER-FILES-0.2.6\Server3\SIMPLE-SERVER-FILES-0.2.6\setup\config\betterfpsdist-common.toml is not correct. Correcting
